temp,dim_x,dim_y,energy,energy_var,c,vortex_density,rhat,n_eff
0.12,4,4,1.9427328374732074,0.00043085201842856815,0.4787244649206313,0.0,0.9999867221541101,7459.211445483462
0.124,4,4,1.9410048412233045,0.00046622439144769343,0.4851450483326675,0.0,1.0016316155451783,7198.986788155412
0.128,4,4,1.9391664530855774,0.0005054465542565774,0.49360015064118884,0.0,1.0003487629741954,7508.646415542445
0.132,4,4,1.9371085537962875,0.0005204634352614618,0.4779278560711311,0.0,1.0003522461235765,7259.106021193744
0.136,4,4,1.9349111005212976,0.0005687415177026842,0.4919909322687579,0.0,1.0001272159658663,8116.037677968261
0.14,4,4,1.9329838094889096,0.0005869676194960434,0.4791572404049333,0.0,1.0002613378256997,7156.609930767421
0.14400000000000002,4,4,1.9316189220872326,0.0006119021243443816,0.4721467008830104,0.0,1.000711736003426,7248.6795901582755
0.148,4,4,1.9293962134980198,0.0006675444446268653,0.48761464180194697,0.0,1.000134118409154,6530.158996517959
0.152,4,4,1.9278460070166434,0.0007051548148023978,0.4883343592814389,0.0,1.0005176040330939,7704.606282068289
0.156,4,4,1.9255207337602243,0.000738358490037674,0.4854427942391019,0.0,1.0003447362813995,7613.832887030003
0.16,4,4,1.9236174539716506,0.0007844869064185028,0.49030431651156425,0.0,1.000178775931926,8179.305473833906
0.164,4,4,1.9209200468075278,0.000836182290660917,0.497431463807803,0.0,1.0009869471332458,6728.018599735649
0.168,4,4,1.9193249429245838,0.0008670921093270945,0.491548814811278,0.0,1.0002476457885159,8067.730030213227
0.17200000000000001,4,4,1.9174714254383618,0.0009055334220937187,0.48974225099714364,0.0,1.0006944323100926,7556.573609545333
0.176,4,4,1.9156122712604193,0.0009521964396547885,0.4918370039539197,0.0,0.9999167993482472,7762.821395114739
0.18,4,4,1.9140987967723806,0.0009910275300030321,0.4893963111126085,0.0,1.0000508920016093,7842.08354262323
0.184,4,4,1.9117004750302076,0.001052476601804067,0.49738969839511676,0.0,1.0002846953121907,7126.849753513796
0.188,4,4,1.9104795854763699,0.0010864435958204762,0.4918259827163767,0.0,1.0005519762983677,7668.202322710164
0.192,4,4,1.9077311001473336,0.0011506537214693423,0.4994156777210687,0.0,1.0002991523954348,7356.465610084532
0.196,4,4,1.905735751195886,0.0011790036928206369,0.49104693578535474,0.0,1.0006790187404946,7197.268489900255
0.2,4,4,1.903778883728214,0.001227757712506585,0.49110308500263394,0.0,1.0004346617242683,7672.669408429392
0.20400000000000001,4,4,1.9021983049515314,0.0012724552889461036,0.4892177197024619,0.0,1.000127578994346,7134.174099932626
0.20800000000000002,4,4,1.8997414834077009,0.001359260773012111,0.5026851971198635,0.0,1.0005454637015563,7510.80562877509
0.212,4,4,1.8982752688104119,0.001404968981276725,0.5001669566666874,0.0,1.0000880746792342,7144.705841997744
0.216,4,4,1.8964927702813963,0.00144583249634859,0.495827330709393,0.0,1.0004944975157515,7956.869228075814
0.22,4,4,1.8940420294274933,0.0015119708931710493,0.49982508865158654,0.0,0.99988066546211,7253.7615497347115
0.224,4,4,1.8914443933356249,0.0015784546635099113,0.5033337574967829,0.0,1.000325703201327,7866.662244667122
0.228,4,4,1.8905597083931611,0.001626594235531557,0.5006445784954007,0.0,1.0009110078940824,7078.020548254443
0.232,4,4,1.8879645821053277,0.001656909525067281,0.49254147594152226,0.0,1.000311432425137,7397.689423324931
0.23600000000000002,4,4,1.887838153226441,0.0017737717750916993,0.5095581083285547,0.0,1.0034450609946466,1857.0228391870528
0.24,4,4,1.8842720310339212,0.001792810387197766,0.4980028853327128,0.0,1.000604811588136,7286.393513831959
0.244,4,4,1.8821877553885733,0.0018347392846445368,0.49307693755564014,0.0,1.0005715997772244,7164.692393475875
0.248,4,4,1.8794803117303873,0.0019441001669962123,0.5057492630062987,0.0,1.0002894964090094,7540.047808577467
0.252,4,4,1.8778706074542961,0.0019878999421042557,0.5008566243648919,0.0,1.0001770051986882,7517.956995774922
0.256,4,4,1.8758181016506985,0.002032208075469939,0.49614454967527805,0.0,1.0000706146757137,8096.655538029626
0.26,4,4,1.8738694309897905,0.002134260207894035,0.505150345063677,0.0,1.000054083478101,7666.880456010074
0.264,4,4,1.870738013086997,0.0022123214139733284,0.5078791124823986,0.0,1.0002016548787744,8096.810744728754
0.268,4,4,1.870062172591988,0.0022804827350208314,0.5080157574116354,0.0,1.0002013589211192,7516.2783020035495
0.272,4,4,1.8681690260486472,0.002332847689206761,0.5045085833059603,0.0,1.0010751910400157,6485.48159405087
0.276,4,4,1.865573286123554,0.0023880933812617587,0.5015949130984579,0.0,1.000489248103657,7269.8660649969825
0.28,4,4,1.863510610016058,0.002476147799793174,0.5053362856720763,0.0,1.0006667592589815,7277.234897318262
0.28400000000000003,4,4,1.8627257000141622,0.002486899611424758,0.4933345787392893,0.0,1.000360549656485,7960.486746935922
0.28800000000000003,4,4,1.8600123902421575,0.002661704338641447,0.513446052978674,0.0,1.0007350181129955,7197.644721006227
0.292,4,4,1.8580777644930622,0.002732050620470223,0.5126760406211716,0.0,1.0001025078295425,7655.255177119502
0.296,4,4,1.8557939568188735,0.002790701501953319,0.509624087281468,0.0,1.0000101718285743,7661.301853126893
0.3,4,4,1.8542406187293623,0.002843402538042672,0.5054937845409195,0.0,1.0003495758673484,7180.211071794877
0.304,4,4,1.8511477887486836,0.003009592722589036,0.5210513716393761,0.0,1.0002756156101438,7915.000882618591
0.308,4,4,1.8501537256238003,0.0030362356957482307,0.512099122237853,0.0,1.000300518380612,7415.994130609929
0.312,4,4,1.8477429433629449,0.003117960250071532,0.5124852482037363,0.0,1.0005360115675768,8032.328378167526
0.316,4,4,1.845019089395809,0.003259719068477613,0.5223071732859498,0.0,1.0002996823248802,7819.440196446255
0.32,4,4,1.8436454162234721,0.0033285078112969203,0.5200793455151438,0.0,1.0008858014854272,6608.745940239252
0.324,4,4,1.8405746104166754,0.003420871864961628,0.5213948887306246,0.0,1.0006665899790725,8298.317491183778
0.328,4,4,1.8386558003451563,0.00343828225583556,0.5113447733247413,0.0,1.0002718013598033,8370.570905071037
0.332,4,4,1.837110576843978,0.0035910986980573598,0.5212801129419886,0.0,1.0002102463557507,7753.652355238908
0.336,4,4,1.8348046563495708,0.0035465975630317947,0.502635709046456,0.0,1.000225012710125,7673.229964591846
0.34,4,4,1.833736963342004,0.003736407026720361,0.5171497614837869,0.0,1.0003905796119963,7795.804321744747
0.34400000000000003,4,4,1.8304551556609183,0.003864620780425137,0.5225284992462327,0.0,1.0002566997850364,6917.00896955356
0.34800000000000003,4,4,1.8277620396383563,0.003847026063235761,0.5082608089887384,0.0,1.0009335060816604,7508.494711915988
0.352,4,4,1.8287680437076292,0.004050410324315985,0.5230385232846055,0.0,1.0003496430200465,7431.8869940913155
0.356,4,4,1.8244999710460408,0.0041307795610140766,0.5214972302757325,0.0,1.0004513467292948,7222.992766688327
0.36,4,4,1.8217602938295427,0.004377939105104991,0.5404863092722211,0.0,1.000402999592044,6795.308409546033
0.364,4,4,1.8192415268017685,0.0045124276096311575,0.5449133691137734,0.0,1.0007292502924763,2662.187548569966
0.368,4,4,1.8178511787938574,0.004478514646141156,0.5291250763399286,0.0,1.0010230954898107,7632.660469297897
0.372,4,4,1.8160643007839996,0.0044796964798197655,0.517943864009685,0.0,1.0001722232637802,6871.240602831956
0.376,4,4,1.8150706345098504,0.004550276009855819,0.5149701233426686,0.0,1.0001816308137337,8146.63226217766
0.38,4,4,1.8129869142256771,0.004675793545649487,0.518093467661993,0.0,0.9999636572075496,7229.6636767726095
0.384,4,4,1.8095023860294814,0.004759138301958888,0.5163995553340807,0.0,1.000436687785356,6963.418450938041
0.388,4,4,1.8085783057340576,0.004981307569043157,0.5294194461731487,0.0,1.0002934043568583,7360.113687515604
0.392,4,4,1.8065715248968104,0.005104463069546565,0.5314934474746527,0.0,1.0002320078128688,7012.05204467185
0.396,4,4,1.803778580785477,0.005253821807960158,0.5360495671829566,0.0,1.0007536781214748,7840.806042670118
0.4,4,4,1.8009504982867843,0.0052013476356503555,0.5201347635650355,0.0,1.0010022381306467,7708.187137821294
0.404,4,4,1.798280532996434,0.0055638297731239105,0.5454200346165974,6.25e-05,1.00039429767526,6867.871194123072
0.40800000000000003,4,4,1.7980609387047422,0.005525219889620375,0.5310668867378291,0.0,1.000206656721504,7656.534637522533
0.41200000000000003,4,4,1.795832322063855,0.0055189506741962135,0.5202140328208326,0.0,1.000272579916359,8194.603605627728
0.41600000000000004,4,4,1.7927068595635325,0.005721705346985761,0.5290038227612575,0.0,1.000424556104172,6872.113156070004
0.42,4,4,1.791839418092614,0.005858577524482779,0.5313902516537667,0.0,1.0011667909860476,7631.562823354914
0.424,4,4,1.788239106015454,0.005822009002502065,0.5181567285957694,0.0,1.0007410715895897,7753.83051038737
0.428,4,4,1.7877505708728412,0.006079548787735027,0.5310113361634228,0.0,1.0004629916425272,7775.033702770437
0.432,4,4,1.7849729110119235,0.006107428467855178,0.5236135517708486,0.0,1.0003737529588173,7984.026148825962
0.436,4,4,1.7826749489186062,0.006508109793398848,0.5477745807085976,0.0,1.0005329682443547,7877.72205855489
0.44,4,4,1.7809420261716227,0.006255041260962856,0.5169455587572608,0.0,1.0003293409426726,8214.612610866187
0.444,4,4,1.77762161262607,0.0065786072616522496,0.5339345233059207,0.0,1.0003242745363774,7517.411098096269
0.448,4,4,1.777529499057278,0.0066828899534924265,0.5327558955271385,0.0,1.0005451382418287,7092.6495861113035
0.452,4,4,1.7744456382255431,0.006986833288003363,0.5471715316785467,0.0,0.9999929759586996,7733.838514781551
0.456,4,4,1.772410512870378,0.006935685819527778,0.5336785025798536,0.0,1.00007259995228,8169.263946288381
0.46,4,4,1.7693477804067512,0.007207579875849433,0.5449965879659306,0.0,1.0002331114682583,8083.689700532501
0.464,4,4,1.7684301998090892,0.007195382518645275,0.5347341348577047,0.0,0.9999601023058876,7688.188259105435
0.468,4,4,1.7641962805608795,0.0076250607558787055,0.5570210209568781,0.0,1.00019073553891,7628.384270256602
0.47200000000000003,4,4,1.7637605413245254,0.0075390514755365925,0.5414429384901315,0.0,1.000868877030112,7388.293228814711
0.47600000000000003,4,4,1.761071359847455,0.007554396140875183,0.533464878248371,0.0,1.0002588730479605,7969.405023834776
0.48,4,4,1.7591980161001661,0.0076604208049501936,0.5319736670104301,0.0,1.0003192581085703,7781.535404815728
0.484,4,4,1.756093989115008,0.008132364819389051,0.5554514595580254,0.0,1.000475316186807,7899.659430794587
0.488,4,4,1.7561996285612844,0.0080422348529167,0.5403275230392838,0.0,1.000440901798018,7815.6209186084725
0.492,4,4,1.7518873074100874,0.008460490779223034,0.5592233973972526,0.0,1.0005913291959336,7939.6470714897905
0.496,4,4,1.7504399453826114,0.008512424652803517,0.5536176283040789,0.0,1.0005179011202912,7895.254770821016
0.5,4,4,1.7489301522539378,0.008457291097334263,0.5412666302293928,0.0,1.0001764118207261,8031.530988247704
0.504,4,4,1.7458240063880806,0.008886238566562656,0.5597278008668843,0.0,1.0003137068463053,7839.858146923496
0.508,4,4,1.7443039684730224,0.008591604698269096,0.5326805566537972,0.0,1.0008902154332542,7540.156196929263
0.512,4,4,1.7421610803663086,0.009074379089581468,0.5538561456043376,0.0,1.0003758901499236,7673.8056279644015
0.516,4,4,1.7396748782307458,0.009178670178632069,0.5515696279449595,0.0,1.0006438668943622,7550.122100952681
0.52,4,4,1.738435214317779,0.009030030770749499,0.5343213473816271,0.0,1.0005227321819936,8145.882821882952
0.524,4,4,1.7366789858686664,0.009408753262430179,0.5482636945650124,0.0,1.0003510457997316,7819.448735403501
0.528,4,4,1.731103192178237,0.00974293011164689,0.5591672469953448,0.0,1.0000068802105273,7569.5766416012675
0.532,4,4,1.7314679971785636,0.010011498536963698,0.5659731209770872,0.0,1.000346789036017,7675.231855341362
0.536,4,4,1.7286312086609747,0.009908383889617475,0.551814651905629,0.0,1.0002927034811078,7692.395943034069
0.54,4,4,1.7248754751161048,0.010595362809021814,0.5813642144867935,0.0,1.000234449581083,8192.380535199134
0.544,4,4,1.7235164169784551,0.010681071131377376,0.5774800568434999,0.0,1.0003439915438428,7722.565904173046
0.548,4,4,1.7219074568051929,0.010767560069471452,0.5736885326587164,0.0,1.0005250762100255,7737.343145953431
0.552,4,4,1.7209467711146187,0.010549186999466735,0.5539375656094694,0.0,1.0006217524755072,7265.027205232608
0.556,4,4,1.7163495029440095,0.011036143972041652,0.5711994188728146,0.0,1.0001537956057498,7365.30097607302
0.56,4,4,1.7139503151786957,0.011262004082403833,0.5745920450206036,6.25e-05,1.000158001672346,7211.027104704021
0.5640000000000001,4,4,1.7122653495180766,0.01115417942548735,0.5610472021270232,0.0,1.0006013939389842,7369.218844107122
0.5680000000000001,4,4,1.7115380377122655,0.011302901274378442,0.5605485654819699,0.0,1.0004647127001909,6647.906385789256
0.5720000000000001,4,4,1.7055624930343902,0.011740153327545013,0.5741187015279481,0.0,1.0002625439669475,7693.199294213868
0.5760000000000001,4,4,1.7058408482969785,0.011848816276945671,0.5714128219977657,0.0,1.0000134975186619,7719.361456192867
0.58,4,4,1.70080491409684,0.012147834685042807,0.5777804844253417,0.000125,1.0006228063725968,7241.344160929986
0.584,4,4,1.6997183291558304,0.012250119244379966,0.5746912762422578,0.0,1.0002664060887299,7965.218215758106
0.588,4,4,1.6993413408529532,0.01224066923916722,0.5664616242846602,0.0,1.0001410431624769,7248.2254807106465
0.592,4,4,1.6989245116288594,0.012524169766708603,0.5717754641484936,0.0,0.9999126830304279,7019.6978493188735
0.596,4,4,1.693403408614282,0.012985227421740783,0.5848938075645594,0.000125,1.0010606872065546,7194.973550037467
0.6,4,4,1.6915331036988015,0.01322810321222499,0.5879156983211108,0.0,1.0007715988289188,7254.549498539528
0.604,4,4,1.6875416746473368,0.013147802294926876,0.5766327044834383,0.0,1.0001193801688157,7483.57806667408
0.608,4,4,1.6853834287045963,0.013433766494145623,0.5814476495042255,0.0,1.0002669235934873,6386.907078183848
0.612,4,4,1.684350530088362,0.013685003644720308,0.584604367752587,6.25e-05,1.0004447177607574,7364.034377293831
0.616,4,4,1.6801937751771723,0.014123658721912196,0.5955329196286134,6.25e-05,1.0008517661914353,6537.957544089677
0.62,4,4,1.6790570235472,0.014559428065073361,0.6060115739884854,6.25e-05,1.0000492945513397,7686.601796261779
0.624,4,4,1.6792317355637398,0.014155789811242336,0.5816810408958882,6.25e-05,1.0004972324707817,7715.116218634011
0.628,4,4,1.6735193461949787,0.014580504866412367,0.5915252085850284,0.000125,1.000377695687999,7559.116124590149
0.632,4,4,1.6748235871064623,0.014565259331873536,0.5834505420555014,6.25e-05,1.0006001638225521,7802.09073121809
0.636,4,4,1.6700748141494113,0.014944754277880966,0.591145693520073,6.25e-05,1.0006993815822889,7038.375335876649
0.64,4,4,1.667632239936541,0.015426344000194152,0.602591562507584,0.0,1.0005595008831294,7421.852969550011
0.644,4,4,1.6628737181404876,0.01605605828907324,0.6194227957668778,6.25e-05,0.9999651518566259,7157.413531312133
0.648,4,4,1.6661325286793258,0.015489646856788624,0.5902166916929059,0.000125,1.0009798508270704,7279.043317145369
0.652,4,4,1.6609444982781683,0.015832279348165175,0.5958929334248626,6.25e-05,1.0006595378912153,7459.721921775588
0.656,4,4,1.659317986543626,0.01616465731994822,0.6010059979159807,0.000125,1.000800075919352,7460.158886343711
0.66,4,4,1.6582826488062357,0.016173837847568134,0.5940803617104915,0.0001875,1.000282771845239,6548.357225981135
0.664,4,4,1.6512084034646586,0.017211510920308638,0.6246012091852459,6.25e-05,1.0003325303061779,7423.430887582187
0.668,4,4,1.650135341089787,0.01691277865717674,0.6064318784171802,0.0001875,1.0004638700566144,7424.295623407589
0.672,4,4,1.6462070083815554,0.018017256769376953,0.6383665238583104,0.0001875,1.0004122173379426,6805.554864328145
0.676,4,4,1.6479450416312218,0.017314600814451537,0.606232303296507,0.0001875,1.000446714815122,7288.521145966634
0.68,4,4,1.6452756019791832,0.01729400610817696,0.598408515853874,0.000125,1.0002283258869813,6994.846566765816
0.684,4,4,1.641963415242103,0.017925613136613776,0.6130300994019963,0.000125,1.0003722204882328,7439.789606187906
0.6880000000000001,4,4,1.6395529248850982,0.01856755385651592,0.627621479736206,0.00025,1.000696803041452,7437.0922104879655
0.6920000000000001,4,4,1.6350101616598967,0.01850026274348135,0.6181383522162901,0.0001875,1.0004225648923815,6939.627543512605
0.6960000000000001,4,4,1.6340501865288983,0.018550385443484436,0.6127092562915983,6.25e-05,1.0000904305871632,7367.1962299814395
0.7000000000000001,4,4,1.6265434157953576,0.020068141393793985,0.6552862495932729,0.0004375,1.000205932402806,6956.912618154115
0.704,4,4,1.6269021700893782,0.019514498768577544,0.6299876926839342,0.0,1.0003428973877833,6972.355613856721
0.708,4,4,1.625908577609407,0.019754172271583936,0.6305395088124083,0.0003125,1.0003806609745378,6456.514241620388
0.712,4,4,1.6266622823776256,0.019996478949956688,0.6311222998976357,0.00025,1.000329509681196,7236.769955270451
0.716,4,4,1.620341935849439,0.020075843531990815,0.6265673209946886,0.00025,1.000340686594783,7037.07811662947
0.72,4,4,1.6186986316804166,0.020394868196953738,0.6294712406467203,0.0001875,1.0009027445498864,7375.822633987571
0.724,4,4,1.6163435266015878,0.02103053074005502,0.6419379976207997,0.0005,1.0003128792687042,7497.7627111168
0.728,4,4,1.6158070814643493,0.02050477208589063,0.6190306752170822,6.25e-05,1.000273703899097,7028.017911363625
0.732,4,4,1.6135677990023023,0.020167609247106796,0.6022159290246587,0.0001875,1.0010229277251719,7277.885790221912
0.736,4,4,1.6100858570981849,0.021312894632459754,0.6295160276600825,0.0003125,1.0002853626171273,7317.8719006290185
0.74,4,4,1.6034745205108265,0.02246445694379165,0.6563756594241534,0.00025,1.0001286855987985,7066.827501973721
0.744,4,4,1.6042670361791669,0.022110801957913886,0.6391144050732422,0.0003125,1.0002413133435926,6647.640204977622
0.748,4,4,1.5996531178063598,0.02305191979808798,0.6592101517941028,0.0005,1.0000478807737643,7022.895749265365
0.752,4,4,1.6003549050324912,0.02225708430356232,0.6297273739124695,6.25e-05,1.0004131048981972,6957.084950078585
0.756,4,4,1.5888748599159783,0.023887069403607485,0.6687122254026339,0.0004375,1.0005537338192032,7307.348141941163
0.76,4,4,1.5903517561350824,0.02384094363165317,0.6604139510153233,0.0006875,1.0006882234478136,6047.873541515793
0.764,4,4,1.5921334712243893,0.02372037958491331,0.6502118797432447,6.25e-05,1.000753597370509,7140.557808318842
0.768,4,4,1.5863554571439662,0.024631533411898904,0.6681731068765979,0.000625,1.0001109398743901,6856.809284178862
0.772,4,4,1.5851150638542884,0.02486477011704039,0.6675285273977929,0.001,1.0002249232476499,6442.7336063488365
0.776,4,4,1.5846756828790611,0.02458161202952297,0.653140929682298,0.0008125,1.0005466085638732,6821.656512417926
0.78,4,4,1.5808741387945504,0.025600037297570023,0.6732422694955956,0.0008125,1.0007349402481,7091.9982464418135
0.784,4,4,1.580789587644964,0.02548384006752697,0.6633652662309186,0.0008125,0.999993935779823,7463.003109106182
0.788,4,4,1.5745801783631195,0.02609429484792215,0.6723774085372504,0.0008125,1.0007324963088593,6919.3060408903075
0.792,4,4,1.5714497113412635,0.027235908056670293,0.6947226828045682,0.0006875,1.0004123892736105,6674.544343697979
0.796,4,4,1.5667288734676006,0.027383113636031,0.6914753070889875,0.0005625,1.0004251524112724,5940.947612028258
0.8,4,4,1.567122906796871,0.027352373531366644,0.683809338284166,0.000625,1.000312684519333,6310.712144798957
0.804,4,4,1.5654178073948404,0.027629043486517145,0.6838702875304359,0.0004375,1.000702693974523,7382.25049429517
0.808,4,4,1.5576215826546105,0.029076045290514083,0.7125783082666914,0.00075,1.0005905467434464,6326.748565298624
0.812,4,4,1.5573621679248515,0.029384904036262524,0.7130700583916747,0.0009375,1.0002175861816847,7128.895716601571
0.8160000000000001,4,4,1.5563199760499349,0.029317890535034783,0.7044860278507011,0.00075,1.0003525358651704,7039.271359043854
0.8200000000000001,4,4,1.5529100402186626,0.029017099411314987,0.6904723238861389,0.0010625,1.0002766497825077,6626.638737369197
0.8240000000000001,4,4,1.547491335122681,0.029403440932055092,0.6928890784252777,0.0009375,1.0002458426591103,6200.899186245494
0.8280000000000001,4,4,1.5472166115510444,0.030051999287788903,0.7013465725638615,0.0008125,1.000162832547201,6664.560251589508
0.8320000000000001,4,4,1.541638033602945,0.03050486811447923,0.7050866335632217,0.001625,1.0008408305268894,6286.93871010047
0.836,4,4,1.5370282432006093,0.032428449940797285,0.7423925720747531,0.00175,1.0009293671572375,5616.313272792948
0.84,4,4,1.5405763976560645,0.0310398856286338,0.703852281828431,0.00125,1.0000652891247672,6712.725391474515
0.844,4,4,1.5366104840562913,0.03102559685698734,0.696875561128172,0.0009375,1.000759043541489,6805.719556669237
0.848,4,4,1.531941821855117,0.03266042038375107,0.7266914467726743,0.0018125,1.0003898409963656,6682.797537200498
0.852,4,4,1.5262730237933737,0.03393257999281708,0.7479243534752162,0.0015,1.0003448385798095,5801.7892168322
0.856,4,4,1.5256681402280319,0.032542118855400134,0.71058867270941,0.0016875,1.000003252981938,6657.585319422058
0.86,4,4,1.5230577767651228,0.03319680236411955,0.7181568926797092,0.0015,1.0008649633344753,6083.121285908925
0.864,4,4,1.5206727599450744,0.034892399099088534,0.7478652070277892,0.0019375,1.0002988674534516,6340.34399859175
0.868,4,4,1.5198515771669412,0.034788706410312134,0.7387862645270049,0.0016875,1.0006713159027991,6412.388461758036
0.872,4,4,1.5111757428165038,0.035868376319279534,0.754742368472341,0.00175,1.0006903029066432,5696.396068169673
0.876,4,4,1.5107734702865576,0.034757112900557115,0.7246953337202542,0.002375,1.0011974138446882,6641.923183827872
0.88,4,4,1.510612264248089,0.0357434970404542,0.7385020049680621,0.0015,1.0000941527684424,5858.744357739854
0.884,4,4,1.50499999395617,0.03583587277334443,0.7337252057358454,0.001625,1.0001891809495178,5734.94007178629
0.888,4,4,1.5048374312996766,0.037429160872044516,0.7594586655312985,0.001625,1.0002514842663959,5997.113264844892
0.892,4,4,1.4969635159653578,0.03797167971565128,0.763572155395268,0.0021875,1.000145233595477,5775.845641627763
0.896,4,4,1.4971563268483468,0.0387392378377259,0.7720670806306978,0.001875,1.000383012896747,5981.322942127757
0.9,4,4,1.4898541554516935,0.0387703233591755,0.7658335478355653,0.0025625,1.0005241378391978,5840.201003052867
0.904,4,4,1.4873898967323576,0.040359492677443334,0.7901850708247187,0.002125,1.0000472815415762,5206.0511503520875
0.908,4,4,1.4871299305671521,0.04044976834238322,0.784990361590235,0.00275,0.9999520152170803,5880.5022809076345
0.912,4,4,1.4850167394788567,0.04105631952613481,0.7897876178465453,0.00275,1.0005072922137346,5973.936174215764
0.916,4,4,1.4828072712543527,0.04088034410584832,0.7795492859756359,0.00225,1.0007301791436172,5824.827945998136
0.92,4,4,1.480768884136159,0.0409074785259323,0.7732982708115747,0.003125,1.000356798801683,5378.009577989295
0.924,4,4,1.476381282307183,0.043805571076257425,0.8209286009680744,0.0026875,1.001144085283778,5121.980100818637
0.928,4,4,1.4713955951941258,0.043564916575295785,0.8093957449334085,0.0026875,1.0003653144284312,6150.65770723625
0.932,4,4,1.4695577882101654,0.043570004754968944,0.8025567749446285,0.0029375,1.0003104255365767,5214.04760826238
0.936,4,4,1.464292696616931,0.0463559988157809,0.8465921326572593,0.004,1.0004263701095426,5037.995859672451
0.9400000000000001,4,4,1.4646625306229255,0.04448564982872656,0.8055346279534008,0.0038125,1.0001140422148982,5888.825944798899
0.9440000000000001,4,4,1.4572028889787452,0.04516551771640551,0.8109292896510611,0.002875,0.9999575080677875,5607.546031609617
0.9480000000000001,4,4,1.4561348654965427,0.045802632079270565,0.8154432530269464,0.0031875,1.0002904589811885,5774.374198500761
0.9520000000000001,4,4,1.453960367493818,0.04432429413474452,0.7825064284786476,0.003625,1.000272293499321,5760.917265705156
0.9560000000000001,4,4,1.44962796342992,0.047499087073411966,0.8315520924600752,0.0029375,0.9999926987096992,5611.177830851156
0.96,4,4,1.443876285237415,0.04714321767678236,0.8184586402219161,0.004,1.0008845477429735,5638.978658744978
0.964,4,4,1.4430827557804033,0.04871833829588994,0.8387999224512308,0.003625,1.0011787115377166,5956.325819557427
