temp,dim_x,dim_y,energy,energy_var,c
0.77,8,8,1.5604075463333424,0.006884323830120862,0.7431214793856218
0.78,8,8,1.5541064782551588,0.006828687842086303,0.7183366566297228
0.79,8,8,1.5459752788566778,0.007190889117156144,0.7374089144335735
0.8,8,8,1.538806771317218,0.007676091856579873,0.7676091856579872
0.81,8,8,1.5336882972602226,0.007804153509191595,0.761264783704103
0.8200000000000001,8,8,1.520284920299135,0.008217701929334029,0.7821726999961003
0.8300000000000001,8,8,1.5117946491578573,0.008875074210567086,0.8245097248893795
0.84,8,8,1.5077766417695906,0.008793290389223779,0.7975773595667827
0.85,8,8,1.499367926506658,0.009350701922151601,0.8282974713047786
0.86,8,8,1.489778778032424,0.009374706548878477,0.811223930676342
0.87,8,8,1.476647110703309,0.010411693709220952,0.880365170286882
0.88,8,8,1.4746318511425054,0.010044732649642996,0.8301431941853715
0.89,8,8,1.4678679162479817,0.010178888160587983,0.8224325745204277
0.9,8,8,1.452581281959638,0.011528731624608712,0.9109121283641451
0.91,8,8,1.449004502703867,0.01151465241675824,0.8899139653091743
0.92,8,8,1.4377691700196034,0.012034891900635827,0.9100107297267166
0.93,8,8,1.4241189794764557,0.012489090803195414,0.9241551756324504
0.9400000000000001,8,8,1.4165760045935447,0.012741348973282383,0.9228681918176465
0.9500000000000001,8,8,1.4052149032550474,0.014358809337567882,1.018242435018664
0.96,8,8,1.3967968615958215,0.014950567516330972,1.038233855300762
0.97,8,8,1.3909771246458973,0.014446420547901009,0.9826452492992503
0.98,8,8,1.3780406281719235,0.015044056169889816,1.0025193615919912
0.99,8,8,1.3689082469528946,0.016215766648712993,1.058880793304389
1.0,8,8,1.3574085075804225,0.01674681002031778,1.071795841300338
1.01,8,8,1.3485215730125666,0.016604488142380084,1.0417481042175525
1.02,8,8,1.3322417986873827,0.018812112013818067,1.1572233457173744
1.03,8,8,1.3216786514764887,0.018303258608991062,1.1041649080737372
1.04,8,8,1.3152477741914348,0.019292776014555427,1.1415843795594927
1.05,8,8,1.2972448919603288,0.019674135492277495,1.1420813346991017
1.06,8,8,1.292427534131778,0.020044054364929505,1.1417047698073053
1.07,8,8,1.2747594654868777,0.021784603671855498,1.2177610577332096
1.08,8,8,1.2611911759601446,0.024182266085658866,1.326873310598566
1.09,8,8,1.2529690614503468,0.023244864132415055,1.252143173533005
1.1,8,8,1.2398698319928583,0.023004954918633927,1.2167910039608025
1.11,8,8,1.2269237868496747,0.02554908066342728,1.3271172489727665
1.12,8,8,1.2080992425936448,0.024999190925229432,1.2754689247566033
1.1300000000000001,8,8,1.2035117015050627,0.025926240467740346,1.2994591510183897
1.1400000000000001,8,8,1.1961249973372992,0.024908914444801884,1.2266624534220685
1.1500000000000001,8,8,1.1770226798564878,0.027276325433614697,1.3199885276002572
1.16,8,8,1.1631922256386844,0.027228473444853154,1.2950522447016959
1.17,8,8,1.153348343590632,0.0268683122359225,1.2561706356191396
1.18,8,8,1.1340346163865915,0.02799684711540289,1.286841579564626
1.19,8,8,1.1238744446160545,0.02912047282434291,1.3160866187119178
1.2,8,8,1.1120887993498438,0.03045266933512204,1.3534519704498684
1.21,8,8,1.090654420974071,0.030678549563841268,1.3410471771640198
1.22,8,8,1.0901961442931827,0.030237383646978477,1.3001831183866048
1.23,8,8,1.063950547059365,0.03070170815674254,1.2987701249464754
1.24,8,8,1.0656487006460469,0.0313714753772885,1.3057846150796464
1.25,8,8,1.0462524267078488,0.029751671888161278,1.218628480539086
1.26,8,8,1.0321159537838025,0.030131311322225136,1.2146661152824443
1.27,8,8,1.0260236041898994,0.02989535470631957,1.1862500472468551
1.28,8,8,1.0110969183445762,0.029958663045522534,1.1702602752157238
1.29,8,8,0.9973116901407025,0.030907335407605492,1.1886722348937873
1.3,8,8,0.9870915067744538,0.03025109506111523,1.145603599947559
1.31,8,8,0.9749693500407041,0.03071435045738974,1.1454568086200938
1.32,8,8,0.9639805641242302,0.03147773218577874,1.1562068755106973
1.33,8,8,0.953457019413902,0.03106881449051903,1.1240907498407018
1.34,8,8,0.9310952079475432,0.030185442287939054,1.0758901238739693
1.35,8,8,0.9339998900221482,0.03126600785134041,1.097955831267921
1.36,8,8,0.9127798807919851,0.029094911094859406,1.0067443285418478
1.37,8,8,0.914058197809587,0.02976634163444153,1.0149959319112674
1.3800000000000001,8,8,0.8968064632237023,0.028183422108224426,0.9471429399949396
1.3900000000000001,8,8,0.8901698084202824,0.029368773958606056,0.9728282870197129
1.4000000000000001,8,8,0.8737166957820878,0.028789686061173544,0.94007138158934
1.41,8,8,0.8721114943065198,0.029915904499827315,0.9630390262003663
1.42,8,8,0.8579984700880403,0.02827218966856685,0.8973517847591146
1.43,8,8,0.859686677141314,0.02899714728585299,0.9075345622253369
1.44,8,8,0.8400922878575973,0.028109960663609646,0.8675913785064706
1.45,8,8,0.8366316865073035,0.027894784615904816,0.8491159169645224
1.46,8,8,0.8282777647570809,0.028010448161007666,0.8409967546934184
1.47,8,8,0.8092883044601303,0.026747849469174464,0.7921987903314202
1.48,8,8,0.817430113368051,0.028515644327176414,0.8331817188364182
1.49,8,8,0.7964918179304837,0.026553550796800638,0.7654732899397508
1.5,8,8,0.7882561127698976,0.026145463141671023,0.7436931738075313
1.51,8,8,0.7889280254099095,0.026361569297492993,0.7399414214462311
1.52,8,8,0.7783200494118044,0.026993715784704744,0.747748359687112
1.53,8,8,0.7682786520420696,0.02578640199787313,0.704997961409663
1.54,8,8,0.7649882491568964,0.02612848907839693,0.7051034327109982
1.55,8,8,0.7620953325258861,0.02626792330407078,0.699749049515309
1.56,8,8,0.7520074068245144,0.02400093334834268,0.6311882537368225
1.57,8,8,0.7479242210053142,0.025506038096615037,0.6622526018026542
1.58,8,8,0.7373039463256725,0.024772710344555852,0.6350959229496773
1.59,8,8,0.7295172629443275,0.02445990203090821,0.6192135318927753
1.6,8,8,0.729923655720857,0.024939291930321846,0.623482298258046
1.61,8,8,0.7219602545643128,0.023671955437111238,0.5844701778384781
1.62,8,8,0.712289220038086,0.024468238798487828,0.5966953525008462
1.6300000000000001,8,8,0.7092592460959501,0.023275078363942422,0.5606552807001826
1.6400000000000001,8,8,0.69936467773209,0.023750217830453346,0.5651449810934763
1.6500000000000001,8,8,0.6967100191984161,0.023461869641456586,0.5515370641150491
1.6600000000000001,8,8,0.6880522466814216,0.023205198326019146,0.5389507522373439
1.67,8,8,0.6848368903498167,0.022912426074130864,0.5257970055378018
1.68,8,8,0.6775642761598141,0.02238676785972924,0.5076364594042913
1.69,8,8,0.6752811098625995,0.022918946366709603,0.5135718523403994
1.7,8,8,0.6694640318447675,0.022419781783763273,0.4964934374258995
1.71,8,8,0.663274806784338,0.022756774613587414,0.4980792637972691
1.72,8,8,0.6601100157796123,0.022535937320229762,0.4875270377551057
1.73,8,8,0.6617340996115747,0.023216452209057124,0.49645926739271473
1.74,8,8,0.6485872957273062,0.022751655988118284,0.4809439764960927
1.75,8,8,0.6434198602808159,0.022190840778454887,0.463743284839547
1.76,8,8,0.6397831507100583,0.022692810539889172,0.4688597218985366
1.77,8,8,0.6390790965140318,0.022811565037024344,0.4660027968877264
1.78,8,8,0.631409384865673,0.022032637326698738,0.44504759150003764
1.79,8,8,0.6251299962445614,0.02248229530123945,0.44907053440258565
1.8,8,8,0.6207710281851998,0.02267186687960561,0.4478393457699873
1.81,8,8,0.6210767041226205,0.022169297649920643,0.4330866120066302
1.82,8,8,0.6132287552086734,0.021501528711040434,0.41543830379983926
1.83,8,8,0.6079407833812629,0.020685318770773106,0.39531201329674776
1.84,8,8,0.6017798929403412,0.02191764626602552,0.4143222356526563
1.85,8,8,0.6074110022615173,0.021802283710139727,0.407697927669523
1.86,8,8,0.5961342303127928,0.02145534393204407,0.3969077383659441
1.87,8,8,0.5957782139713467,0.021177041499247977,0.387580615960385
1.8800000000000001,8,8,0.5912956117818695,0.021823682711750888,0.39517759550476933
1.8900000000000001,8,8,0.59196715677986,0.021469933643712552,0.38466889314341796
1.9000000000000001,8,8,0.5818199013423806,0.02105604094008299,0.37329269256656816
1.9100000000000001,8,8,0.5800537131136492,0.021237959327457517,0.37258556425462047
1.92,8,8,0.5796241392977769,0.0211471316017346,0.3671377014190035
1.93,8,8,0.5709254739824552,0.020557736006702285,0.35321622175869055
1.94,8,8,0.5694332380226986,0.021089871022709226,0.35863315587559536
1.95,8,8,0.5654600447891374,0.020651748160659313,0.347590238601498
1.96,8,8,0.5597743197157531,0.021324005798635574,0.35525207494603206
1.97,8,8,0.5559865482367377,0.020367909380479717,0.3358876034813322
1.98,8,8,0.5523966028687254,0.020598065202127147,0.33626062976638543
1.99,8,8,0.5498051620173532,0.020096731818761336,0.32478746405412123
2.0,8,8,0.5487303710183383,0.019678705000455023,0.31485928000728036
