temp,dim_x,dim_y,energy,energy_var,c
0.6900000000000001,4,4,1.6370350778566913,0.018727021418179786,0.6293474956750189
0.7000000000000001,4,4,1.6319011662198926,0.0189903900160116,0.6200943678697665
0.71,4,4,1.6242394156786515,0.020615284184206904,0.6543236400462418
0.72,4,4,1.6209217398850906,0.020756917192183786,0.6406455923513514
0.73,4,4,1.6110325160928705,0.02169085120134775,0.6512546804683131
0.74,4,4,1.6067366669102405,0.02247426909186339,0.6566623547659135
0.75,4,4,1.6041313858695474,0.022159524837989213,0.630315373169471
0.76,4,4,1.5926288475862607,0.023666794047983764,0.6555898628250351
0.77,4,4,1.5903075917622156,0.024744315358420817,0.6677501193029736
0.78,4,4,1.574446256313156,0.02682573171663134,0.7054761792670964
0.79,4,4,1.568620851314351,0.027571669123863652,0.7068525973110373
0.8,4,4,1.5704176461821224,0.026099731734038928,0.6524932933509732
0.81,4,4,1.5604560093294386,0.03003779578286878,0.7325175011825947
0.8200000000000001,4,4,1.5541708225558277,0.028535516918921963,0.6790128951557872
0.8300000000000001,4,4,1.546247049733178,0.030260385897608072,0.7028105303552462
0.84,4,4,1.5386938950635192,0.030358880737078115,0.6884099940380526
0.85,4,4,1.5317159264525029,0.03246597518737724,0.7189696927308455
0.86,4,4,1.5220233480423617,0.03374713028523607,0.730062310118682
0.87,4,4,1.5107385793371348,0.03737284602037428,0.7900192050812372
0.88,4,4,1.5094283091942147,0.03627404596896421,0.7494637596893432
0.89,4,4,1.4975270096338975,0.038159292974270675,0.7707974846462957
0.9,4,4,1.4914332214810833,0.04062244176432991,0.8024186027521957
0.91,4,4,1.4859552679361885,0.03914976292379778,0.7564258021745737
0.92,4,4,1.471897257774321,0.042065252989702547,0.7951843665350197
0.93,4,4,1.4755052668745035,0.04188858768218646,0.7749073915076694
0.9400000000000001,4,4,1.4572902193187849,0.04539697997932374,0.8220367583399498
0.9500000000000001,4,4,1.4566558006188544,0.0455512053243839,0.8075559946705178
0.96,4,4,1.439849345581489,0.0481005057707431,0.8350782251865123
0.97,4,4,1.4335070592055976,0.04888148569770028,0.831229430506116
0.98,4,4,1.432440704282113,0.04953203072198319,0.8251900161929728
0.99,4,4,1.4214488377029617,0.05303757125956919,0.8658311806480024
1.0,4,4,1.4135805081843489,0.05011998506124266,0.8019197609798826
1.01,4,4,1.3999292336275642,0.05714463099720362,0.8962984961819997
1.02,4,4,1.3966505769763669,0.05817463905376253,0.8946503506922342
1.03,4,4,1.3762972236343618,0.06410654257986899,0.9668250365518934
1.04,4,4,1.3723084051635792,0.05994757828449013,0.8867984953326942
1.05,4,4,1.3707621590964545,0.06026670610930548,0.8746188641713265
1.06,4,4,1.3537206109263813,0.06479399883365472,0.9226628527398322
1.07,4,4,1.3563218709154756,0.06441741797446984,0.9002346821482377
1.08,4,4,1.33161636971654,0.07161958483603557,0.9824360059812834
1.09,4,4,1.3329994940671726,0.07034928012137862,0.9473853059019086
1.1,4,4,1.32317516010574,0.07299239663295479,0.9651887158076664
1.11,4,4,1.3022055709953422,0.07673754736461008,0.9965106386119318
1.12,4,4,1.2949053881326784,0.07923833997989001,1.0106931119883926
1.1300000000000001,4,4,1.2908102985799785,0.07954053507997491,0.9966704998665504
1.1400000000000001,4,4,1.2854779102445542,0.08073658615805387,0.9939869025306722
1.1500000000000001,4,4,1.2644460233332246,0.08348162317822132,1.0099856112298984
1.16,4,4,1.2568249827778468,0.08236669420922214,0.9793899430347462
1.17,4,4,1.2444866935331704,0.08758601593880645,1.0237243443793582
1.18,4,4,1.2357430926871094,0.08945915543638508,1.0279707605444997
1.19,4,4,1.2245041142343847,0.09175577979198495,1.0367152578714494
1.2,4,4,1.2225362083076194,0.08714154491892377,0.9682393879880419
1.21,4,4,1.2095161910755257,0.09164905271909883,1.0015605788577155
1.22,4,4,1.2029733061892098,0.09453803871445259,1.0162648612142176
1.23,4,4,1.1992401126802341,0.0963432486253836,1.0188987890846306
1.24,4,4,1.1738343887665679,0.09848566569972293,1.024824825179219
1.25,4,4,1.1660085179928124,0.10081639979864399,1.0323599339381144
1.26,4,4,1.158303492037187,0.10024233941671216,1.0102528537839472
1.27,4,4,1.1544943463098891,0.10476639554578605,1.0392847223836423
1.28,4,4,1.1506754125251881,0.1039179474126354,1.0148237052015174
1.29,4,4,1.123968172491507,0.10722022352983517,1.0309017345576363
1.3,4,4,1.112798090003001,0.10859823808768825,1.0281489996467525
1.31,4,4,1.1154703302159408,0.11055672777801578,1.0307718923420852
1.32,4,4,1.1063867814609147,0.10786044834692866,0.9904540711380042
1.33,4,4,1.0895456047861902,0.11351478093139519,1.026760413195954
1.34,4,4,1.0801513598011172,0.11176104080269346,0.9958658124543858
1.35,4,4,1.060013458881374,0.11489090562201648,1.008644438931283
1.36,4,4,1.0520670733448623,0.11516858911906169,0.9962680719642013
1.37,4,4,1.0569567803500015,0.11296584278147788,0.962999352391521
1.3800000000000001,4,4,1.0317060277714223,0.11775362676672027,0.9893184353431653
1.3900000000000001,4,4,1.022023454888998,0.11997526716502895,0.993532568003966
1.4000000000000001,4,4,1.012228309402923,0.12053165175230911,0.9839318510392578
1.41,4,4,1.0067300757902455,0.12110079567370213,0.9746052667266406
1.42,4,4,0.9979075151287153,0.12227169140674846,0.9702177457389285
1.43,4,4,0.991283947599367,0.11872427969908927,0.9289395448116918
1.44,4,4,0.9841421252469628,0.12402079441122735,0.956950574160705
1.45,4,4,0.9629036441241603,0.12230750096493853,0.9307586280328259
1.46,4,4,0.958580004028699,0.12378739631122927,0.9291604151715465
1.47,4,4,0.9632066969623512,0.1206864153423167,0.8936011131829642
1.48,4,4,0.9426470662143872,0.125231781979418,0.914768312486618
1.49,4,4,0.9404568684077713,0.12154009518949105,0.8759251939245335
1.5,4,4,0.9249856761429572,0.1234435767151439,0.8778209899743566
1.51,4,4,0.9256338922848594,0.12615517251358851,0.885260629015138
1.52,4,4,0.908992131704727,0.12551481425596697,0.8692161652075274
1.53,4,4,0.8930427164757327,0.1259326070077878,0.8607465983701161
1.54,4,4,0.8819406009313538,0.12499567432918512,0.8432833484849729
1.55,4,4,0.8802341334198784,0.12341924566462759,0.8219387848632846
1.56,4,4,0.8850151009479342,0.1266401420754248,0.8326110590100249
1.57,4,4,0.8685775402635608,0.1254634203144986,0.8144000669528085
1.58,4,4,0.8628982793192054,0.12270780705160526,0.7864624710886412
1.59,4,4,0.843647761917217,0.12295381782550088,0.7781579388505256
1.6,4,4,0.8393354118753528,0.12394989968130042,0.7746868730081276
1.61,4,4,0.8419748878897875,0.12331177590456704,0.7611544363539495
1.62,4,4,0.8221465851858001,0.12543926851424725,0.7647570096890548
1.6300000000000001,4,4,0.8161278556187039,0.1226581752666338,0.7386543732418008
1.6400000000000001,4,4,0.8194970621798005,0.12855985988578447,0.7647820338238219
1.6500000000000001,4,4,0.7993192686993883,0.12133975312745547,0.7131078237058907
1.6600000000000001,4,4,0.790389815413069,0.11869133157649267,0.6891643581157942
1.67,4,4,0.7900128700601564,0.12211294306139175,0.7005654878203836
1.68,4,4,0.7841950253461277,0.12116516344938158,0.686877343817356
1.69,4,4,0.7752315038578346,0.12159937265683314,0.6812051267495292
1.7,4,4,0.7584770801467609,0.12132202913431024,0.6716790540307833
1.71,4,4,0.7729232478059603,0.11783619082540575,0.6447724268002093
1.72,4,4,0.7633428678898511,0.1233049619699661,0.6668737802594163
1.73,4,4,0.7541797411518291,0.11938020320500208,0.6382048352033257
1.74,4,4,0.7400358647476643,0.12102576373741453,0.6395865437305565
1.75,4,4,0.7452793615854092,0.12123187750975141,0.6333747069897216
1.76,4,4,0.7288002100241342,0.1182334689834663,0.610710067063359
1.77,4,4,0.7349813927206809,0.1224256523436678,0.6252387364737735
1.78,4,4,0.7219461104650441,0.12283284959359123,0.6202896078454297
1.79,4,4,0.7164231277289465,0.11167486823258793,0.5576598394935884
1.8,4,4,0.7076998895855446,0.11526736815861356,0.5692215711536472
1.81,4,4,0.7041858806271852,0.11765103223706659,0.574590676656105
1.82,4,4,0.6993853313640283,0.11386609360454877,0.5500113203939078
1.83,4,4,0.6990107224951722,0.11743887974156605,0.5610863495073178
1.84,4,4,0.6889950943683608,0.11596687461508004,0.5480476116024576
1.85,4,4,0.6737247627679508,0.11657324602476009,0.5449735387570961
1.86,4,4,0.670770590933562,0.11517606662072465,0.5326676684968187
1.87,4,4,0.6732414396368591,0.11463916314100717,0.5245293289073507
1.8800000000000001,4,4,0.6713338017298208,0.11223514504473658,0.5080812360558469
1.8900000000000001,4,4,0.6651818946575414,0.11060517854700326,0.4954180612950511
1.9000000000000001,4,4,0.6703961596115378,0.11627207438360056,0.5153332936669276
1.9100000000000001,4,4,0.6474538702546653,0.11108832897512136,0.4872161573427103
1.92,4,4,0.6362853271461222,0.11280490170980156,0.4896046081154582
1.93,4,4,0.6345414869490396,0.1116032113342281,0.479382367673669
1.94,4,4,0.6400180952113277,0.10919059480198441,0.4641963855967028
1.95,4,4,0.6300295167468555,0.11165911371242637,0.46983453501612676
1.96,4,4,0.6220978223239972,0.10713185015426875,0.4461967936454342
1.97,4,4,0.625717546109182,0.1089275763410819,0.4490817133802238
1.98,4,4,0.6239136917141782,0.11195976425017097,0.45693200387785315
1.99,4,4,0.6138116625911393,0.10869866966601947,0.4391754538158914
2.0,4,4,0.6065342755474514,0.10826897318089782,0.43307589272359126
